   389,2024/02/05 01:00:00,2.262,0.261  
   390,2024/02/05 01:15:00,2.200,0.259  
   391,2024/02/05 01:30:00,2.131,0.239  
   392,2024/02/05 01:45:00,2.099,0.245  
   393,2024/02/05 02:00:00,2.049,0.221  
   394,2024/02/05 02:15:00,2.043,0.230  
   395,2024/02/05 02:30:00,2.043,0.234  
   396,2024/02/05 02:45:00,2.022,0.206  
   397,2024/02/05 03:00:00,2.034,0.200  
   398,2024/02/05 03:15:00,2.048,0.186  
   399,2024/02/05 03:30:00,2.093,0.192  
   400,2024/02/05 03:45:00,2.146,0.196  
   401,2024/02/05 04:00:00,2.221,0.214  
   402,2024/02/05 04:15:00,2.250,0.179  
   403,2024/02/05 04:30:00,2.332,0.191  
   404,2024/02/05 04:45:00,2.401,0.185  
   405,2024/02/05 05:00:00,2.461,0.167  
   406,2024/02/05 05:15:00,2.542,0.167  
   407,2024/02/05 05:30:00,2.636,0.178  
   408,2024/02/05 05:45:00,2.710,0.166  
   409,2024/02/05 06:00:00,2.818,0.187  
   410,2024/02/05 06:15:00,2.934,0.215  
   411,2024/02/05 06:30:00,2.997,0.192  
   412,2024/02/05 06:45:00,3.110,0.220  
   413,2024/02/05 07:00:00,3.204,0.234  
   414,2024/02/05 07:15:00,3.281,0.235  
   415,2024/02/05 07:30:00,3.368,0.253  
   416,2024/02/05 07:45:00,3.424,0.247  
   417,2024/02/05 08:00:00,3.488,0.258  
   418,2024/02/05 08:15:00,3.529,0.256  
   419,2024/02/05 08:30:00,3.556,0.250  
   420,2024/02/05 08:45:00,3.573,0.246  
   421,2024/02/05 09:00:00,3.574,0.239  
   422,2024/02/05 09:15:00,3.563,0.232  
   423,2024/02/05 09:30:00,3.530,0.216  
   424,2024/02/05 09:45:00,3.487,0.204  
   425,2024/02/05 10:00:00,3.456,0.215  
   426,2024/02/05 10:15:00,3.403,0.217  
   427,2024/02/05 10:30:00,3.332,0.211  
   428,2024/02/05 10:45:00,3.231,0.184  
   429,2024/02/05 11:00:00,3.171,0.204  
   430,2024/02/05 11:15:00,3.101,0.219  
   431,2024/02/05 11:30:00,2.992,0.197  
   432,2024/02/05 11:45:00,2.919,0.211  
   433,2024/02/05 12:00:00,2.818,0.198  
   434,2024/02/05 12:15:00,2.729,0.196  
   435,2024/02/05 12:30:00,2.649,0.202  
   436,2024/02/05 12:45:00,2.559,0.196  
   437,2024/02/05 13:00:00,2.483,0.200  
   438,2024/02/05 13:15:00,2.446,0.238  
   439,2024/02/05 13:30:00,2.367,0.227  
   440,2024/02/05 13:45:00,2.335,0.255  
   441,2024/02/05 14:00:00,2.270,0.241  
   442,2024/02/05 14:15:00,2.247,0.259  
   443,2024/02/05 14:30:00,2.196,0.238  
   444,2024/02/05 14:45:00,2.172,0.235  
   445,2024/02/05 15:00:00,2.144,0.218  
   446,2024/02/05 15:15:00,2.132,0.207  
   447,2024/02/05 15:30:00,2.169,0.234  
   448,2024/02/05 15:45:00,2.156,0.201  
   449,2024/02/05 16:00:00,2.208,0.223  
   450,2024/02/05 16:15:00,2.241,0.215  
   451,2024/02/05 16:30:00,2.296,0.219  
   452,2024/02/05 16:45:00,2.373,0.237  
   453,2024/02/05 17:00:00,2.429,0.228  
   454,2024/02/05 17:15:00,2.507,0.235  
   455,2024/02/05 17:30:00,2.566,0.218  
   456,2024/02/05 17:45:00,2.658,0.232  
   457,2024/02/05 18:00:00,2.736,0.228  
   458,2024/02/05 18:15:00,2.826,0.235  
   459,2024/02/05 18:30:00,2.905,0.229  
   460,2024/02/05 18:45:00,3.005,0.244  
   461,2024/02/05 19:00:00,3.081,0.236  
   462,2024/02/05 19:15:00,3.180,0.253  
   463,2024/02/05 19:30:00,3.265,0.259  
   464,2024/02/05 19:45:00,3.365,0.284  
   465,2024/02/05 20:00:00,3.422,0.272  
   466,2024/02/05 20:15:00,3.489,0.276  
   467,2024/02/05 20:30:00,3.576,0.308  
   468,2024/02/05 20:45:00,3.613,0.298  
   469,2024/02/05 21:00:00,3.646,0.295  
   470,2024/02/05 21:15:00,3.662,0.285  
   471,2024/02/05 21:30:00,3.675,0.284  
   472,2024/02/05 21:45:00,3.667,0.274  
   473,2024/02/05 22:00:00,3.653,0.272  
   474,2024/02/05 22:15:00,3.582,0.226  
   475,2024/02/05 22:30:00,3.582,0.265  
   476,2024/02/05 22:45:00,3.478,0.213  
   477,2024/02/05 23:00:00,3.428,0.227  
   478,2024/02/05 23:15:00,3.341,0.214  
   479,2024/02/05 23:30:00,3.250,0.205  
   480,2024/02/05 23:45:00,3.137,0.180  
   481,2024/02/06 00:00:00,3.046,0.182  
   482,2024/02/06 00:15:00,2.930,0.163  
   483,2024/02/06 00:30:00,2.833,0.165  
   484,2024/02/06 00:45:00,2.739,0.172  
   485,2024/02/06 01:00:00,2.626,0.161  
   486,2024/02/06 01:15:00,2.522,0.158 
   487,2024/02/06 01:30:00,2.422,0.156 
   488,2024/02/06 01:45:00,2.326,0.154 
   489,2024/02/06 02:00:00,2.263,0.177 
   490,2024/02/06 02:15:00,2.181,0.173  
   491,2024/02/06 02:30:00,2.135,0.196  
   492,2024/02/06 02:45:00,2.066,0.184  
   493,2024/02/06 03:00:00,2.042,0.207  
   494,2024/02/06 03:15:00,2.014,0.216  
   495,2024/02/06 03:30:00,1.994,0.221  
   496,2024/02/06 03:45:00,1.997,0.237  
   497,2024/02/06 04:00:00,1.990,0.231  
   498,2024/02/06 04:15:00,2.013,0.242  
   499,2024/02/06 04:30:00,2.063,0.266  
   500,2024/02/06 04:45:00,2.116,0.280  
   501,2024/02/06 05:00:00,2.165,0.277 
   502,2024/02/06 05:15:00,2.236,0.285 
   503,2024/02/06 05:30:00,2.312,0.288 
   504,2024/02/06 05:45:00,2.398,0.294 
   505,2024/02/06 06:00:00,2.501,0.310 
   506,2024/02/06 06:15:00,2.575,0.292 
   507,2024/02/06 06:30:00,2.712,0.334 
   508,2024/02/06 06:45:00,2.788,0.311 
   509,2024/02/06 07:00:00,2.910,0.332 
   510,2024/02/06 07:15:00,3.023,0.344 
   511,2024/02/06 07:30:00,3.135,0.355  
   512,2024/02/06 07:45:00,3.238,0.359  
   513,2024/02/06 08:00:00,3.342,0.367  
   514,2024/02/06 08:15:00,3.439,0.373  
   515,2024/02/06 08:30:00,3.538,0.386  
   516,2024/02/06 08:45:00,3.617,0.388  
   517,2024/02/06 09:00:00,3.692,0.394  
   518,2024/02/06 09:15:00,3.764,0.407  
   519,2024/02/06 09:30:00,3.792,0.386  
   520,2024/02/06 09:45:00,3.831,0.389  
   521,2024/02/06 10:00:00,3.864,0.400  
   522,2024/02/06 10:15:00,3.850,0.378  
   523,2024/02/06 10:30:00,3.852,0.387  
