time,anomaly,anomaly_cleaned
2019-01-07 22:15:00,2.559,2.559
2019-01-07 22:30:00,2.517,2.517
2019-01-07 22:45:00,2.475,2.475
2019-01-07 23:00:00,2.476,2.476
2019-01-07 23:15:00,2.506,2.506
2019-01-07 23:30:00,2.542,2.542
2019-01-07 23:45:00,2.660,2.66
2019-01-08 00:00:00,2.769,2.769
2019-01-08 00:15:00,2.927,2.927
2019-01-08 00:30:00,3.113,3.113
2019-01-08 00:45:00,3.301,3.301
2019-01-08 01:00:00,3.521,3.521
2019-01-08 01:15:00,3.727,3.727
2019-01-08 01:30:00,3.970,3.97
2019-01-08 01:45:00,4.209,4.209
2019-01-08 02:00:00,4.427,4.427
2019-01-08 02:15:00,4.653,4.653
2019-01-08 02:30:00,4.881,4.881
2019-01-08 02:45:00,5.057,5.057
2019-01-08 03:00:00,5.259,5.259
2019-01-08 03:15:00,5.406,5.406
2019-01-08 03:30:00,5.572M,5.572
2019-01-08 03:45:00,5.687,5.687
2019-01-08 04:00:00,5.822,5.822
2019-01-08 04:15:00,5.933,5.933
2019-01-08 04:30:00,6.034,6.034
2019-01-08 04:45:00,6.087,6.087
2019-01-08 05:00:00,6.105,6.105
2019-01-08 05:15:00,6.132M,6.132
2019-01-08 05:30:00,6.077,6.077
2019-01-08 05:45:00,6.020,6.02
2019-01-08 06:00:00,5.929M,5.929
2019-01-08 06:15:00,5.812M,5.812
2019-01-08 06:30:00,5.705,5.705
2019-01-08 06:45:00,5.536,5.536
2019-01-08 07:00:00,5.375,5.375
2019-01-08 07:15:00,5.195M,5.195
2019-01-08 07:30:00,4.957M,4.957
2019-01-08 07:45:00,4.741,4.741
2019-01-08 08:00:00,4.526,4.526
2019-01-08 08:15:00,4.307,4.307
2019-01-08 08:30:00,4.072,4.072
2019-01-08 08:45:00,3.822,3.822
2019-01-08 09:00:00,3.598,3.598
2019-01-08 09:15:00,3.364,3.364
2019-01-08 09:30:00,3.149,3.149
2019-01-08 09:45:00,2.956,2.956
2019-01-08 10:00:00,2.758,2.758
2019-01-08 10:15:00,2.584,2.584
2019-01-08 10:30:00,2.440,2.44
2019-01-08 10:45:00,2.361,2.361
2019-01-08 11:00:00,2.275,2.275
2019-01-08 11:15:00,2.203,2.203
2019-01-08 11:30:00,2.186,2.186
2019-01-08 11:45:00,2.228,2.228
2019-01-08 12:00:00,2.305,2.305
2019-01-08 12:15:00,2.377,2.377
2019-01-08 12:30:00,2.494,2.494
2019-01-08 12:45:00,2.612,2.612
2019-01-08 13:00:00,2.794,2.794
2019-01-08 13:15:00,3.007,3.007
2019-01-08 13:30:00,3.214,3.214
2019-01-08 13:45:00,3.454,3.454
2019-01-08 14:00:00,3.694,3.694
2019-01-08 14:15:00,3.893,3.893
2019-01-08 14:30:00,4.111,4.111
2019-01-08 14:45:00,4.365,4.365
2019-01-08 15:00:00,4.629,4.629
2019-01-08 15:15:00,4.855M,4.855
2019-01-08 15:30:00,5.023,5.023
2019-01-08 15:45:00,5.217M,5.217
2019-01-08 16:00:00,5.349,5.349
2019-01-08 16:15:00,5.497,5.497
2019-01-08 16:30:00,5.621,5.621
2019-01-08 16:45:00,5.703,5.703
2019-01-08 17:00:00,5.790M,5.79
2019-01-08 17:15:00,5.816,5.816
2019-01-08 17:30:00,5.814,5.814
2019-01-08 17:45:00,5.772M,5.772
2019-01-08 18:00:00,5.705M,5.705
2019-01-08 18:15:00,5.602,5.602
2019-01-08 18:30:00,5.471,5.471
2019-01-08 18:45:00,5.320,5.32
2019-01-08 19:00:00,5.140,5.14
2019-01-08 19:15:00,4.966,4.966
2019-01-08 19:30:00,4.750,4.75
2019-01-08 19:45:00,4.544,4.544
2019-01-08 20:00:00,4.316,4.316
2019-01-08 20:15:00,4.116,4.116
2019-01-08 20:30:00,3.906,3.906
2019-01-08 20:45:00,3.684,3.684
2019-01-08 21:00:00,3.479,3.479
2019-01-08 21:15:00,3.245,3.245
2019-01-08 21:30:00,3.030,3.03
2019-01-08 21:45:00,2.794,2.794
2019-01-08 22:00:00,2.602,2.602
2019-01-08 22:15:00,2.401,2.401
2019-01-08 22:30:00,2.262,2.262
2019-01-08 22:45:00,2.129,2.129
2019-01-08 23:00:00,2.015,2.015
2019-01-08 23:15:00,1.906,1.906
2019-01-08 23:30:00,1.858,1.858
2019-01-08 23:45:00,1.845,1.845
2019-01-09 00:00:00,1.838,1.838
2019-01-09 00:15:00,1.888,1.888
2019-01-09 00:30:00,1.954,1.954
2019-01-09 00:45:00,2.066,2.066
2019-01-09 01:00:00,2.176,2.176
2019-01-09 01:15:00,2.338,2.338
2019-01-09 01:30:00,2.486,2.486
2019-01-09 01:45:00,2.692,2.692
2019-01-09 02:00:00,2.898,2.898
2019-01-09 02:15:00,3.112,3.112
2019-01-09 02:30:00,3.350,3.35
2019-01-09 02:45:00,3.605,3.605
2019-01-09 03:00:00,3.887,3.887
2019-01-09 03:15:00,4.110,4.11
2019-01-09 03:30:00,4.316,4.316
2019-01-09 03:45:00,4.507M,4.507
2019-01-09 04:00:00,4.670,4.67
2019-01-09 04:15:00,4.787,4.787
2019-01-09 04:30:00,4.952,4.952
2019-01-09 04:45:00,5.055,5.055
2019-01-09 05:00:00,5.155,5.155
2019-01-09 05:15:00,5.254M,5.254
2019-01-09 05:30:00,5.293,5.293
2019-01-09 05:45:00,5.313M,5.313
2019-01-09 06:00:00,5.282,5.282
2019-01-09 06:15:00,5.246,5.246
2019-01-09 06:30:00,5.157,5.157
2019-01-09 06:45:00,5.087,5.087
2019-01-09 07:00:00,4.937,4.937
2019-01-09 07:15:00,4.794,4.794
2019-01-09 07:30:00,4.628,4.628
2019-01-09 07:45:00,4.449,4.449
2019-01-09 08:00:00,4.255,4.255
2019-01-09 08:15:00,4.065,4.065
2019-01-09 08:30:00,3.862,3.862
2019-01-09 08:45:00,3.650,3.65
2019-01-09 09:00:00,3.438,3.438
2019-01-09 09:15:00,3.196,3.196
2019-01-09 09:30:00,2.956,2.956
2019-01-09 09:45:00,2.761,2.761
2019-01-09 10:00:00,2.563,2.563
2019-01-09 10:15:00,2.380,2.38
2019-01-09 10:30:00,2.141,2.141
2019-01-09 10:45:00,1.994,1.994
2019-01-09 11:00:00,1.872,1.872
2019-01-09 11:15:00,1.740,1.74
2019-01-09 11:30:00,1.701,1.701
2019-01-09 11:45:00,1.667,1.667
2019-01-09 12:00:00,1.640,1.64
2019-01-09 12:15:00,1.655,1.655
2019-01-09 12:30:00,1.720,1.72
2019-01-09 12:45:00,1.803,1.803
2019-01-09 13:00:00,1.920,1.92
2019-01-09 13:15:00,2.082,2.082
2019-01-09 13:30:00,2.263,2.263
2019-01-09 13:45:00,2.467,2.467
2019-01-09 14:00:00,2.698,2.698
2019-01-09 14:15:00,2.925,2.925
2019-01-09 14:30:00,3.183,3.183
2019-01-09 14:45:00,3.448,3.448
2019-01-09 15:00:00,3.704,3.704
2019-01-09 15:15:00,3.969,3.969
2019-01-09 15:30:00,4.224,4.224
2019-01-09 15:45:00,4.466,4.466
2019-01-09 16:00:00,4.652,4.652
2019-01-09 16:15:00,4.826,4.826
2019-01-09 16:30:00,4.982,4.982
2019-01-09 16:45:00,5.094M,5.094
2019-01-09 17:00:00,5.239M,5.239
2019-01-09 17:15:00,5.282,5.282
2019-01-09 17:30:00,5.366,5.366
2019-01-09 17:45:00,5.401,5.401
2019-01-09 18:00:00,5.431M,5.431
2019-01-09 18:15:00,5.435,5.435
2019-01-09 18:30:00,5.391M,5.391
2019-01-09 18:45:00,5.304,5.304
2019-01-09 19:00:00,5.213,5.213
2019-01-09 19:15:00,5.041,5.041
2019-01-09 19:30:00,4.879,4.879
2019-01-09 19:45:00,4.699,4.699
2019-01-09 20:00:00,4.477,4.477
2019-01-09 20:15:00,4.288,4.288
2019-01-09 20:30:00,4.041,4.041
2019-01-09 20:45:00,3.805,3.805
2019-01-09 21:00:00,3.546,3.546
2019-01-09 21:15:00,3.306,3.306
2019-01-09 21:30:00,3.062,3.062
2019-01-09 21:45:00,2.826,2.826
2019-01-09 22:00:00,2.611,2.611
2019-01-09 22:15:00,2.368,2.368
2019-01-09 22:30:00,2.185,2.185
2019-01-09 22:45:00,1.974,1.974
2019-01-09 23:00:00,1.783,1.783
2019-01-09 23:15:00,1.620,1.62
2019-01-09 23:30:00,1.492,1.492
2019-01-09 23:45:00,1.403,1.403
2019-01-10 00:00:00,1.343,1.343
2019-01-10 00:15:00,1.312,1.312
2019-01-10 00:30:00,1.320,1.32
2019-01-10 00:45:00,1.360,1.36
2019-01-10 01:00:00,1.414,1.414
2019-01-10 01:15:00,1.527,1.527
2019-01-10 01:30:00,1.652,1.652
2019-01-10 01:45:00,1.809,1.809
2019-01-10 02:00:00,2.001,2.001
2019-01-10 02:15:00,2.197,2.197
2019-01-10 02:30:00,2.427,2.427
2019-01-10 02:45:00,2.653,2.653
2019-01-10 03:00:00,2.927,2.927
2019-01-10 03:15:00,3.196,3.196
2019-01-10 03:30:00,3.436,3.436
2019-01-10 03:45:00,3.691,3.691
2019-01-10 04:00:00,3.925,3.925
2019-01-10 04:15:00,4.119,4.119
2019-01-10 04:30:00,4.305,4.305
2019-01-10 04:45:00,4.469,4.469
2019-01-10 05:00:00,4.630,4.63
2019-01-10 05:15:00,4.775,4.775
2019-01-10 05:30:00,4.888,4.888
2019-01-10 05:45:00,5.003,5.003
2019-01-10 06:00:00,5.075,5.075
2019-01-10 06:15:00,5.124,5.124
2019-01-10 06:30:00,5.147,5.147
2019-01-10 06:45:00,5.136,5.136
2019-01-10 07:00:00,5.088,5.088
2019-01-10 07:15:00,5.006,5.006
2019-01-10 07:30:00,4.888,4.888
2019-01-10 07:45:00,4.748,4.748
2019-01-10 08:00:00,4.597,4.597
2019-01-10 08:15:00,4.415,4.415
2019-01-10 08:30:00,4.247,4.247
2019-01-10 08:45:00,4.045,4.045
2019-01-10 09:00:00,3.843,3.843
2019-01-10 09:15:00,3.639,3.639
2019-01-10 09:30:00,3.434,3.434
2019-01-10 09:45:00,3.224,3.224
2019-01-10 10:00:00,3.015,3.015
2019-01-10 10:15:00,2.816,2.816
2019-01-10 10:30:00,2.638,2.638
2019-01-10 10:45:00,2.438,2.438
2019-01-10 11:00:00,2.288,2.288
2019-01-10 11:15:00,2.144,2.144
2019-01-10 11:30:00,2.024,2.024
2019-01-10 11:45:00,1.915,1.915
2019-01-10 12:00:00,1.861,1.861
2019-01-10 12:15:00,1.833,1.833
2019-01-10 12:30:00,1.810,1.81
2019-01-10 12:45:00,1.852,1.852
2019-01-10 13:00:00,1.903,1.903
2019-01-10 13:15:00,1.998,1.998
2019-01-10 13:30:00,2.114,2.114
2019-01-10 13:45:00,2.270,2.27
2019-01-10 14:00:00,2.440,2.44
2019-01-10 14:15:00,2.642,2.642
2019-01-10 14:30:00,2.849,2.849
2019-01-10 14:45:00,3.074,3.074
2019-01-10 15:00:00,3.313,3.313
2019-01-10 15:15:00,3.558,3.558
2019-01-10 15:30:00,3.790,3.79
2019-01-10 15:45:00,4.035,4.035
2019-01-10 16:00:00,4.269,4.269
2019-01-10 16:15:00,4.482,4.482
2019-01-10 16:30:00,4.653,4.653
2019-01-10 16:45:00,4.819,4.819
2019-01-10 17:00:00,4.966,4.966
2019-01-10 17:15:00,5.095,5.095
2019-01-10 17:30:00,5.209,5.209
2019-01-10 17:45:00,5.315,5.315
2019-01-10 18:00:00,5.390,5.39
2019-01-10 18:15:00,5.440,5.44
2019-01-10 18:30:00,5.481,5.481
2019-01-10 18:45:00,5.488,5.488
2019-01-10 19:00:00,5.442,5.442
2019-01-10 19:15:00,5.376,5.376
2019-01-10 19:30:00,5.267,5.267
2019-01-10 19:45:00,5.143,5.143
2019-01-10 20:00:00,4.995,4.995
2019-01-10 20:15:00,4.832,4.832
2019-01-10 20:30:00,4.648,4.648
2019-01-10 20:45:00,4.444,4.444
2019-01-10 21:00:00,4.240,4.24
2019-01-10 21:15:00,4.019,4.019
2019-01-10 21:30:00,3.784,3.784
2019-01-10 21:45:00,3.555,3.555
2019-01-10 22:00:00,3.320,3.32
2019-01-10 22:15:00,3.090,3.09
2019-01-10 22:30:00,2.876,2.876
2019-01-10 22:45:00,2.657,2.657
2019-01-10 23:00:00,2.448,2.448
2019-01-10 23:15:00,2.266,2.266
2019-01-10 23:30:00,2.088,2.088
2019-01-10 23:45:00,1.941,1.941
2019-01-11 00:00:00,1.825,1.825
2019-01-11 00:15:00,1.741,1.741
2019-01-11 00:30:00,1.679,1.679
2019-01-11 00:45:00,1.651,1.651
2019-01-11 01:00:00,1.650,1.65
2019-01-11 01:15:00,1.672,1.672
2019-01-11 01:30:00,1.738,1.738
2019-01-11 01:45:00,1.825,1.825
2019-01-11 02:00:00,1.953,1.953
2019-01-11 02:15:00,2.104,2.104
2019-01-11 02:30:00,2.267,2.267
2019-01-11 02:45:00,2.450,2.45
2019-01-11 03:00:00,2.644,2.644
2019-01-11 03:15:00,2.847,2.847
2019-01-11 03:30:00,3.059,3.059
2019-01-11 03:45:00,3.285,3.285
2019-01-11 04:00:00,3.514,3.514
2019-01-11 04:15:00,3.711,3.711
2019-01-11 04:30:00,3.904,3.904
2019-01-11 04:45:00,4.080,4.08
2019-01-11 05:00:00,4.232,4.232
2019-01-11 05:15:00,4.387,4.387
2019-01-11 05:30:00,4.531,4.531
2019-01-11 05:45:00,4.669,4.669
2019-01-11 06:00:00,4.794,4.794
2019-01-11 06:15:00,4.892,4.892
2019-01-11 06:30:00,4.981,4.981
2019-01-11 06:45:00,5.032,5.032
2019-01-11 07:00:00,5.060,5.06
2019-01-11 07:15:00,5.058,5.058
2019-01-11 07:30:00,5.011,5.011
2019-01-11 07:45:00,4.934,4.934
2019-01-11 08:00:00,4.825,4.825
2019-01-11 08:15:00,4.692,4.692
2019-01-11 08:30:00,4.563,4.563
2019-01-11 08:45:00,4.404,4.404
2019-01-11 09:00:00,4.241,4.241
2019-01-11 09:15:00,4.069,4.069
2019-01-11 09:30:00,3.894,3.894
2019-01-11 09:45:00,3.702,3.702
2019-01-11 10:00:00,3.505,3.505
2019-01-11 10:15:00,3.307,3.307
2019-01-11 10:30:00,3.124,3.124
2019-01-11 10:45:00,2.920,2.92
2019-01-11 11:00:00,2.740,2.74
2019-01-11 11:15:00,2.570,2.57
2019-01-11 11:30:00,2.408,2.408
2019-01-11 11:45:00,2.275,2.275
2019-01-11 12:00:00,2.152,2.152
2019-01-11 12:15:00,2.078,2.078
2019-01-11 12:30:00,2.004,2.004
2019-01-11 12:45:00,1.967,1.967
2019-01-11 13:00:00,1.947,1.947
2019-01-11 13:15:00,1.966,1.966
2019-01-11 13:30:00,2.010,2.01
2019-01-11 13:45:00,2.073,2.073
2019-01-11 14:00:00,2.176,2.176
2019-01-11 14:15:00,2.309,2.309
2019-01-11 14:30:00,2.456,2.456
2019-01-11 14:45:00,2.624,2.624
2019-01-11 15:00:00,2.815,2.815
2019-01-11 15:15:00,3.001,3.001
2019-01-11 15:30:00,3.229,3.229
2019-01-11 15:45:00,3.436,3.436
2019-01-11 16:00:00,3.657,3.657
2019-01-11 16:15:00,3.860,3.86
2019-01-11 16:30:00,4.059,4.059
2019-01-11 16:45:00,4.244,4.244
2019-01-11 17:00:00,4.407,4.407
2019-01-11 17:15:00,4.558,4.558
2019-01-11 17:30:00,4.698,4.698
2019-01-11 17:45:00,4.822,4.822
2019-01-11 18:00:00,4.930,4.93
2019-01-11 18:15:00,5.010,5.01
2019-01-11 18:30:00,5.080,5.08
2019-01-11 18:45:00,5.131,5.131
2019-01-11 19:00:00,5.152,5.152
2019-01-11 19:15:00,5.147,5.147
2019-01-11 19:30:00,5.123,5.123
2019-01-11 19:45:00,5.067,5.067
2019-01-11 20:00:00,4.983,4.983
2019-01-11 20:15:00,4.863,4.863
2019-01-11 20:30:00,4.729,4.729
2019-01-11 20:45:00,4.576,4.576
2019-01-11 21:00:00,4.415,4.415
2019-01-11 21:15:00,4.238,4.238
2019-01-11 21:30:00,4.044,4.044
2019-01-11 21:45:00,3.844,3.844
2019-01-11 22:00:00,3.627,3.627
2019-01-11 22:15:00,3.420,3.42
2019-01-11 22:30:00,3.209,3.209
2019-01-11 22:45:00,3.003,3.003
2019-01-11 23:00:00,2.810,2.81
2019-01-11 23:15:00,2.611,2.611
2019-01-11 23:30:00,2.437,2.437
2019-01-11 23:45:00,2.249,2.249
2019-01-12 00:00:00,2.083,2.083
2019-01-12 00:15:00,1.927,1.927
2019-01-12 00:30:00,1.812,1.812
2019-01-12 00:45:00,1.720,1.72
2019-01-12 01:00:00,1.643,1.643
2019-01-12 01:15:00,1.597,1.597
2019-01-12 01:30:00,1.562,1.562
2019-01-12 01:45:00,1.589,1.589
2019-01-12 02:00:00,1.634,1.634
2019-01-12 02:15:00,1.705,1.705
2019-01-12 02:30:00,1.805,1.805
2019-01-12 02:45:00,1.927,1.927
2019-01-12 03:00:00,2.083,2.083
2019-01-12 03:15:00,2.224,2.224
2019-01-12 03:30:00,2.400,2.4
2019-01-12 03:45:00,2.572,2.572
2019-01-12 04:00:00,2.791,2.791
2019-01-12 04:15:00,2.998,2.998
2019-01-12 04:30:00,3.206,3.206
2019-01-12 04:45:00,3.394,3.394
2019-01-12 05:00:00,3.593,3.593
2019-01-12 05:15:00,3.774,3.774
2019-01-12 05:30:00,3.945,3.945
2019-01-12 05:45:00,4.111,4.111
2019-01-12 06:00:00,4.270,4.27
2019-01-12 06:15:00,4.423,4.423
2019-01-12 06:30:00,4.549,4.549
2019-01-12 06:45:00,4.687,4.687
2019-01-12 07:00:00,4.776,4.776
2019-01-12 07:15:00,4.843,4.843
2019-01-12 07:30:00,4.904,4.904
2019-01-12 07:45:00,4.922,4.922
2019-01-12 08:00:00,4.914,4.914
2019-01-12 08:15:00,4.893,4.893
2019-01-12 08:30:00,4.833,4.833
2019-01-12 08:45:00,4.752,4.752
2019-01-12 09:00:00,4.665,4.665
2019-01-12 09:15:00,4.548,4.548
2019-01-12 09:30:00,4.419,4.419
2019-01-12 09:45:00,4.289,4.289
2019-01-12 10:00:00,4.156,4.156
2019-01-12 10:15:00,4.007,4.007
2019-01-12 10:30:00,3.852,3.852
2019-01-12 10:45:00,3.692,3.692
2019-01-12 11:00:00,3.532,3.532
2019-01-12 11:15:00,3.373,3.373
2019-01-12 11:30:00,3.207,3.207
2019-01-12 11:45:00,3.060,3.06
2019-01-12 12:00:00,2.922,2.922
2019-01-12 12:15:00,2.802,2.802
2019-01-12 12:30:00,2.703,2.703
2019-01-12 12:45:00,2.615,2.615
2019-01-12 13:00:00,2.550,2.55
2019-01-12 13:15:00,2.523,2.523
2019-01-12 13:30:00,2.510,2.51
2019-01-12 13:45:00,2.512,2.512
2019-01-12 14:00:00,2.564,2.564
2019-01-12 14:15:00,2.632,2.632
2019-01-12 14:30:00,2.713,2.713
2019-01-12 14:45:00,2.832,2.832
2019-01-12 15:00:00,2.987,2.987
2019-01-12 15:15:00,3.143,3.143
2019-01-12 15:30:00,3.325,3.325
2019-01-12 15:45:00,3.502,3.502
2019-01-12 16:00:00,3.669,3.669
2019-01-12 16:15:00,3.847,3.847
2019-01-12 16:30:00,4.041,4.041
2019-01-12 16:45:00,4.234,4.234
2019-01-12 17:00:00,4.417,4.417
2019-01-12 17:15:00,4.574,4.574
2019-01-12 17:30:00,4.724,4.724
2019-01-12 17:45:00,4.851,4.851
2019-01-12 18:00:00,4.973,4.973
2019-01-12 18:15:00,5.069,5.069
2019-01-12 18:30:00,5.171,5.171
2019-01-12 18:45:00,5.255,5.255
2019-01-12 19:00:00,5.337,5.337
2019-01-12 19:15:00,5.378,5.378
2019-01-12 19:30:00,5.391M,5.391
2019-01-12 19:45:00,5.407M,5.407
2019-01-12 20:00:00,5.387,5.387
2019-01-12 20:15:00,5.356M,5.356
2019-01-12 20:30:00,5.294,5.294
2019-01-12 20:45:00,5.193M,5.193
2019-01-12 21:00:00,5.074,5.074
2019-01-12 21:15:00,4.937,4.937
2019-01-12 21:30:00,4.792M,4.792
2019-01-12 21:45:00,4.620,4.62
2019-01-12 22:00:00,4.440,4.44
2019-01-12 22:15:00,4.264,4.264
2019-01-12 22:30:00,4.062,4.062
2019-01-12 22:45:00,3.884,3.884
2019-01-12 23:00:00,3.670,3.67
2019-01-12 23:15:00,3.467,3.467
2019-01-12 23:30:00,3.264,3.264
2019-01-12 23:45:00,3.059,3.059
2019-01-13 00:00:00,2.853,2.853
2019-01-13 00:15:00,2.663,2.663
2019-01-13 00:30:00,2.506,2.506
2019-01-13 00:45:00,2.354,2.354
2019-01-13 01:00:00,2.217,2.217
2019-01-13 01:15:00,2.141,2.141
2019-01-13 01:30:00,2.048,2.048
2019-01-13 01:45:00,2.002,2.002
2019-01-13 02:00:00,1.989,1.989
2019-01-13 02:15:00,1.961,1.961
2019-01-13 02:30:00,2.003,2.003
2019-01-13 02:45:00,2.034,2.034
2019-01-13 03:00:00,2.125,2.125
2019-01-13 03:15:00,2.259,2.259
2019-01-13 03:30:00,2.400,2.4
2019-01-13 03:45:00,2.527,2.527
2019-01-13 04:00:00,2.628,2.628
2019-01-13 04:15:00,2.815,2.815
2019-01-13 04:30:00,2.933,2.933
2019-01-13 04:45:00,3.100,3.1
2019-01-13 05:00:00,3.272,3.272
2019-01-13 05:15:00,3.466,3.466
2019-01-13 05:30:00,3.665,3.665
2019-01-13 05:45:00,3.822,3.822
2019-01-13 06:00:00,4.005,4.005
2019-01-13 06:15:00,4.141,4.141
2019-01-13 06:30:00,4.273,4.273
2019-01-13 06:45:00,4.437,4.437
2019-01-13 07:00:00,4.572M,4.572
2019-01-13 07:15:00,4.681,4.681
2019-01-13 07:30:00,4.776M,4.776
2019-01-13 07:45:00,4.869M,4.869
2019-01-13 08:00:00,4.923M,4.923
2019-01-13 08:15:00,4.966,4.966
2019-01-13 08:30:00,4.969,4.969
2019-01-13 08:45:00,4.943,4.943
2019-01-13 09:00:00,4.907,4.907
2019-01-13 09:15:00,4.847,4.847
2019-01-13 09:30:00,4.770,4.77
2019-01-13 09:45:00,4.667,4.667
2019-01-13 10:00:00,4.575,4.575
2019-01-13 10:15:00,4.495,4.495
2019-01-13 10:30:00,4.371,4.371
2019-01-13 10:45:00,4.263,4.263
2019-01-13 11:00:00,4.127,4.127
2019-01-13 11:15:00,4.007,4.007
2019-01-13 11:30:00,3.837,3.837
2019-01-13 11:45:00,3.713,3.713
2019-01-13 12:00:00,3.586,3.586
2019-01-13 12:15:00,3.449,3.449
2019-01-13 12:30:00,3.335,3.335
2019-01-13 12:45:00,3.235,3.235
2019-01-13 13:00:00,3.127,3.127
2019-01-13 13:15:00,3.054,3.054
2019-01-13 13:30:00,2.976,2.976
2019-01-13 13:45:00,2.945,2.945
2019-01-13 14:00:00,2.901,2.901
2019-01-13 14:15:00,2.878,2.878
2019-01-13 14:30:00,2.894,2.894
2019-01-13 14:45:00,2.909,2.909
2019-01-13 15:00:00,2.958,2.958
2019-01-13 15:15:00,3.010,3.01
2019-01-13 15:30:00,3.095,3.095
2019-01-13 15:45:00,3.205,3.205
2019-01-13 16:00:00,3.324,3.324
2019-01-13 16:15:00,3.467,3.467
2019-01-13 16:30:00,3.615,3.615
2019-01-13 16:45:00,3.770,3.77
2019-01-13 17:00:00,3.929,3.929
2019-01-13 17:15:00,4.084,4.084
2019-01-13 17:30:00,4.257,4.257
2019-01-13 17:45:00,4.406,4.406
2019-01-13 18:00:00,4.556,4.556
2019-01-13 18:15:00,4.679,4.679
2019-01-13 18:30:00,4.793,4.793
2019-01-13 18:45:00,4.908,4.908
2019-01-13 19:00:00,5.017,5.017
2019-01-13 19:15:00,5.108,5.108
2019-01-13 19:30:00,5.183,5.183
2019-01-13 19:45:00,5.255,5.255
2019-01-13 20:00:00,5.297,5.297
2019-01-13 20:15:00,5.321,5.321
2019-01-13 20:30:00,5.333M,5.333
2019-01-13 20:45:00,5.311,5.311
2019-01-13 21:00:00,5.262,5.262
2019-01-13 21:15:00,5.190,5.19
2019-01-13 21:30:00,5.128,5.128
2019-01-13 21:45:00,5.024M,5.024
2019-01-13 22:00:00,4.906,4.906
2019-01-13 22:15:00,4.780,4.78
2019-01-13 22:30:00,4.629,4.629
2019-01-13 22:45:00,4.494,4.494
2019-01-13 23:00:00,4.359,4.359
2019-01-13 23:15:00,4.176,4.176
2019-01-13 23:30:00,3.996,3.996
2019-01-13 23:45:00,3.847,3.847
2019-01-14 00:00:00,3.690,3.69
2019-01-14 00:15:00,3.511,3.511
2019-01-14 00:30:00,3.343,3.343
2019-01-14 00:45:00,3.180,3.18
2019-01-14 01:00:00,3.064,3.064
2019-01-14 01:15:00,2.930,2.93
2019-01-14 01:30:00,2.778,2.778
2019-01-14 01:45:00,2.664,2.664
2019-01-14 02:00:00,2.564,2.564
2019-01-14 02:15:00,2.485,2.485
2019-01-14 02:30:00,2.425,2.425
2019-01-14 02:45:00,2.371,2.371
2019-01-14 03:00:00,2.354,2.354
2019-01-14 03:15:00,2.362,2.362
2019-01-14 03:30:00,2.394,2.394
2019-01-14 03:45:00,2.434,2.434
2019-01-14 04:00:00,2.501,2.501
2019-01-14 04:15:00,2.557,2.557
2019-01-14 04:30:00,2.664,2.664
2019-01-14 04:45:00,2.784,2.784
2019-01-14 05:00:00,2.895,2.895
2019-01-14 05:15:00,3.040,3.04
2019-01-14 05:30:00,3.209,3.209
2019-01-14 05:45:00,3.380,3.38
2019-01-14 06:00:00,3.527,3.527
2019-01-14 06:15:00,3.667,3.667
2019-01-14 06:30:00,3.801,3.801
2019-01-14 06:45:00,3.957,3.957
2019-01-14 07:00:00,4.113,4.113
2019-01-14 07:15:00,4.267,4.267
2019-01-14 07:30:00,4.392,4.392
2019-01-14 07:45:00,4.528,4.528
2019-01-14 08:00:00,4.663,4.663
2019-01-14 08:15:00,4.729,4.729
2019-01-14 08:30:00,4.824,4.824
2019-01-14 08:45:00,4.866,4.866
2019-01-14 09:00:00,4.905,4.905
2019-01-14 09:15:00,4.919,4.919
2019-01-14 09:30:00,4.896,4.896
2019-01-14 09:45:00,4.837M,4.837
2019-01-14 10:00:00,4.789,4.789
2019-01-14 10:15:00,4.729M,4.729
2019-01-14 10:30:00,4.600,4.6
2019-01-14 10:45:00,4.487,4.487
2019-01-14 11:00:00,4.365,4.365
2019-01-14 11:15:00,4.237M,4.237
2019-01-14 11:30:00,4.097,4.097
2019-01-14 11:45:00,3.960,3.96
2019-01-14 12:00:00,3.811,3.811
2019-01-14 12:15:00,3.645,3.645
2019-01-14 12:30:00,3.503,3.503
2019-01-14 12:45:00,3.357,3.357
2019-01-14 13:00:00,3.175,3.175
2019-01-14 13:15:00,3.059,3.059
2019-01-14 13:30:00,2.910,2.91
2019-01-14 13:45:00,2.792,2.792
2019-01-14 14:00:00,2.710,2.71
2019-01-14 14:15:00,2.585,2.585
2019-01-14 14:30:00,2.520,2.52
2019-01-14 14:45:00,2.443,2.443
2019-01-14 15:00:00,2.353,2.353
2019-01-14 15:15:00,2.354,2.354
2019-01-14 15:30:00,2.336,2.336
2019-01-14 15:45:00,2.370,2.37
2019-01-14 16:00:00,2.386,2.386
2019-01-14 16:15:00,2.441,2.441
2019-01-14 16:30:00,2.521,2.521
2019-01-14 16:45:00,2.605,2.605
2019-01-14 17:00:00,2.712,2.712
2019-01-14 17:15:00,2.826,2.826
2019-01-14 17:30:00,2.959,2.959
2019-01-14 17:45:00,3.090,3.09
2019-01-14 18:00:00,3.229,3.229
2019-01-14 18:15:00,3.407,3.407
2019-01-14 18:30:00,3.573,3.573
2019-01-14 18:45:00,3.742,3.742
2019-01-14 19:00:00,3.880,3.88
2019-01-14 19:15:00,4.041,4.041
2019-01-14 19:30:00,4.145,4.145
2019-01-14 19:45:00,4.293,4.293
2019-01-14 20:00:00,4.385,4.385
