future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
25,01-22 20:00,3.1856103,3.395,3.1926683540061394
25,01-22 20:15,3.2996924,3.533,3.3275298930260444
25,01-22 20:30,3.4060228,3.669999999999999,3.4557082543597137
25,01-22 20:45,3.5011625,3.808,3.575062185422116
25,01-22 21:00,3.609924,3.925,3.683178786501295
25,01-22 21:15,3.6821842,4.036,3.777526846122275
25,01-22 21:30,3.7389405,4.122,3.8556556774584294
25,01-22 21:45,3.7784333,4.187,3.9154006074141305
25,01-22 22:00,3.8016567,4.249,3.9550571033382025
25,01-22 22:15,3.8063998,4.261,3.973494577595504
25,01-22 22:30,3.7941768,4.272,3.970195732213912
25,01-22 22:45,3.761413,4.262,3.945224081242384
25,01-22 23:00,3.7120962,4.215,3.899137082428025
25,01-22 23:15,3.6438568,4.159,3.8328718112179327
25,01-22 23:30,3.5581381,4.079,3.7476324217065446
25,01-22 23:45,3.4568634,3.955999999999999,3.644803800966939
25,01-23 00:00,3.3413658,3.835,3.5259054977370115
25,01-23 00:15,3.2121928,3.696,3.3925871862741777
25,01-23 00:30,3.0733685,3.53,3.246655084645241
25,01-23 00:45,2.925596,3.364,3.0901107493810276
25,01-23 01:00,2.772178,3.168,2.925181405287849
25,01-23 01:15,2.6150777,3.003,2.75432470686102
25,01-23 01:30,2.456872,2.805,2.5801990629773823
25,01-23 01:45,2.3002126,2.618,2.40560099633868
25,01-23 02:00,2.1487024,2.432,2.233380500305163
25,01-23 02:15,2.004455,2.258,2.066351204174152
25,01-23 02:30,1.8701262,2.079,1.9072129386424927
25,01-23 02:45,1.7481644,1.924,1.758499883806118
25,01-23 03:00,1.6403772,1.77,1.6225590688335283
25,01-23 03:15,1.6133515,1.6350000000000002,1.501554184604274
25,01-23 03:30,1.5293427,1.531,1.397481309054743
25,01-23 03:45,1.4634287,1.419,1.3121786082381668
25,01-23 04:00,1.4166495,1.359,1.2473129748342986
25,01-23 04:15,1.3880643,1.2880000000000005,1.2043328500726225
25,01-23 04:30,1.3793862,1.265,1.184386564795152
25,01-23 04:45,1.3901995,1.243,1.1882169253830577
25,01-23 05:00,1.4202788,1.251,1.2160523226596922
25,01-23 05:15,1.4686577,1.2900000000000005,1.2675196141609055
25,01-23 05:30,1.5342423,1.355,1.3416028461225231
25,01-23 05:45,1.6165003,1.442,1.4366643742168974
25,01-23 06:00,1.7135535,1.5510000000000002,1.550532686782245
25,01-23 06:15,1.823882,1.6770000000000005,1.6806470336249544
25,01-23 06:30,1.945972,1.817,1.8242361576872992
25,01-23 06:45,2.0768585,1.972,1.9785002990211344
25,01-23 07:00,2.215017,2.124,2.140764250712384
25,01-23 07:15,2.3591228,2.297,2.3085750885047047
25,01-23 07:30,2.5070662,2.445,2.479730205304936
25,01-23 07:45,2.65619,2.611,2.6522366343183355
25,01-23 08:00,2.804578,2.779,2.8242177695056907
25,01-23 08:15,2.9490664,2.954,2.9937951146189192
25,01-23 08:30,3.0891986,3.13,3.1589777906382897
25,01-23 08:45,3.2215078,3.3040000000000003,3.317590047779507
25,01-23 09:00,3.345336,3.458,3.4672577652872283
25,01-23 09:15,3.457493,3.618,3.605460991550224
25,01-23 09:30,3.5596085,3.757,3.7296443390619536
25,01-23 09:45,3.6481643,3.8849999999999993,3.837364238760343
25,01-23 10:00,3.720788,3.988,3.926444484146074
25,01-23 10:15,3.7755964,4.084,3.9951108125585306
25,01-23 10:30,3.8134215,4.149,4.042081485510429
