future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values,Bi_values
25,12-21 11:45,3.332162,3.850999999999999,3.5360324593118735,3.5900693
25,12-21 12:00,3.3966084,3.966,3.64743702268496,3.610054
25,12-21 12:15,3.4567683,4.053,3.7458739527322686,3.6159575
25,12-21 12:30,3.51025,4.137,3.8303250393659134,3.6091166
25,12-21 12:45,3.5598564,4.205,3.900293756815779,3.5871484
25,12-21 13:00,3.599473,4.248,3.955748721448107,3.55227
25,12-21 13:15,3.6316314,4.281,3.9970069797252834,3.505848
25,12-21 13:30,3.65483,4.299,4.024577297040271,3.4465775
25,12-21 13:45,3.622745,4.304,4.038991597374767,3.381292
25,12-21 14:00,3.6318367,4.307,4.040655136324956,3.3021855
25,12-21 14:15,3.623361,4.295,4.029742408491751,3.2143779
25,12-21 14:30,3.5989342,4.265,4.006156954812533,3.117223
25,12-21 14:45,3.556149,4.235,3.969561096165403,3.013853
25,12-21 15:00,3.5020707,4.186,3.919468728174528,2.9046903
25,12-21 15:15,3.4358804,4.125,3.855383286781922,2.792203
25,12-21 15:30,3.3595665,4.051,3.776955991052529,2.674272
25,12-21 15:45,3.2747653,3.965,3.68413759877232,2.557176
25,12-21 16:00,3.1820834,3.873,3.5773001734231697,2.4402826
25,12-21 16:15,3.0840044,3.761000000000001,3.457312683000629,2.3251648
25,12-21 16:30,2.9845328,3.626,3.32556364874188,2.2148125
25,12-21 16:45,2.8813257,3.49,3.1839334036373894,2.1096292
25,12-21 17:00,2.777303,3.339,3.0347258972771005,2.01244
25,12-21 17:15,2.673661,3.1819999999999995,2.8805739995133837,1.9254427
25,12-21 17:30,2.5706751,3.033,2.724332663412156,1.8487124
25,12-21 17:45,2.4707117,2.878,2.568971720865825,1.785468
25,12-21 18:00,2.3704321,2.728,2.417475629853416,1.7363791
25,12-21 18:15,2.2761328,2.586,2.272752883130527,1.702994
25,12-21 18:30,2.1856406,2.453,2.137554450668554,1.6860154
